108,01,METAR RCSS 022200Z 10012KT 9999 -RA FEW008 BKN018 BKN035 17/17 Q1025 NOSIG RMK A3029 RA AMT 1.2MM(Y)=   
108,01,METAR RCSS 022230Z 10010KT 9999 -RA SCT008 BKN025 BKN040 17/17 Q1026 NOSIG RMK A3031(Z)=   
108,01,METAR RCSS 022300Z 10013KT 7000 -RA SCT008 BKN025 BKN045 18/17 Q1026 NOSIG RMK A3032 RA AMT 0.6MM(A)=   
108,01,SPECI RCSS 022326Z 10010KT 5000 -RA SCT008 BKN015 BKN040 18/17 Q1027 NOSIG RMK A3033(B)=   
108,01,METAR RCSS 022330Z 10010KT 5000 -RA SCT008 BKN015 BKN040 18/17 Q1027 NOSIG RMK A3034(C)=   
108,01,METAR RCSS 030000Z 09011KT 5000 -RA FEW006 BKN015 BKN040 18/17 Q1027 NOSIG RMK A3034 RA AMT 0.6MM(D)=   
108,01,METAR RCSS 030030Z 10014KT 7000 -RA FEW006 BKN015 BKN040 18/17 Q1027 NOSIG RMK A3034(E)=   
108,01,METAR RCSS 030100Z 09010KT 7000 -RA FEW006 BKN015 BKN045 18/17 Q1028 NOSIG RMK A3036 RA AMT 1.2MM(F)=   
108,01,METAR RCSS 030130Z 09012KT 9000 -RA FEW006 BKN025 BKN070 19/18 Q1028 NOSIG RMK A3036(G)=   
108,01,METAR RCSS 030200Z 10011KT 9000 -RA SCT008 BKN016 BKN070 19/18 Q1027 NOSIG RMK A3035 RA AMT 0.4MM(H)=   
108,01,METAR RCSS 030230Z 09014KT 9000 -RA SCT008 BKN025 BKN070 19/18 Q1027 NOSIG RMK A3034(I)=   
108,01,METAR RCSS 030300Z 09011KT 9999 -RA SCT008 BKN030 BKN080 19/18 Q1027 NOSIG RMK A3034(J)=   
108,01,METAR RCSS 030330Z 09010KT 9999 -RA SCT008 BKN022 BKN040 19/18 Q1027 NOSIG RMK A3033(K)=   
108,01,METAR RCSS 030400Z 10014KT 9000 -RA SCT006 BKN025 BKN070 19/18 Q1026 NOSIG RMK A3030(L)=   
108,01,SPECI RCSS 030428Z 09012KT 9000 -RA SCT006 BKN015 BKN080 19/18 Q1026 NOSIG RMK A3030(N)=   
108,01,METAR RCSS 030430Z 09011KT 9000 -RA SCT006 BKN015 BKN080 19/18 Q1026 NOSIG RMK A3030(O)=   
108,01,SPECI RCSS 030447Z 09011KT 9000 -RA FEW006 BKN012 BKN080 19/18 Q1025 NOSIG RMK A3029(P)=   
108,01,METAR RCSS 030500Z 09011KT 9000 -RA FEW006 BKN012 BKN080 19/18 Q1025 NOSIG RMK A3029 RA AMT 0.2MM(Q)=   
108,01,METAR RCSS 030530Z 09016KT 9999 -RA FEW006 BKN012 BKN030 20/18 Q1025 NOSIG RMK A3027(R)=   
108,01,METAR RCSS 030600Z 09012KT 9999 -RA FEW006 BKN012 BKN090 20/18 Q1025 NOSIG RMK A3027(S)=   
108,01,METAR RCSS 030630Z 10013KT 9999 -DZ FEW006 BKN012 BKN035 20/18 Q1025 NOSIG RMK A3028(T)=   
108,01,METAR RCSS 030700Z 09013KT 9999 -DZ FEW006 BKN012 BKN030 20/18 Q1024 NOSIG RMK A3026(U)=   
108,01,SPECI RCSS 030716Z 10014KT 9999 -DZ FEW008 BKN018 BKN030 19/18 Q1025 NOSIG RMK A3027(V)=   
108,01,METAR RCSS 030730Z 09011KT 9999 4000E -RA SCT008 BKN018 BKN030 19/18 Q1025 NOSIG RMK A3028(W)=   
108,01,METAR RCSS 030800Z 09012KT 9999 -DZ FEW008 BKN016 BKN030 19/18 Q1025 NOSIG RMK A3029(X)=   
108,01,METAR RCSS 030830Z 10014KT 9999 4500E -RA FEW008 BKN016 BKN030 19/18 Q1025 NOSIG RMK A3029(Y)=   
108,01,METAR RCSS 030900Z 10017KT 9999 4500E -RA FEW008 SCT016 BKN035 19/18 Q1025 NOSIG RMK A3029(Z)=   
108,01,METAR RCSS 030930Z 10016KT 9999 -DZ FEW005 SCT016 BKN080 19/18 Q1025 NOSIG RMK A3029(A)=   
108,01,METAR RCSS 031000Z 09013KT 9999 -DZ FEW005 SCT012 BKN080 19/18 Q1026 NOSIG RMK A3030(B)=   
108,01,METAR RCSS 031030Z 09015KT 9999 -DZ FEW006 SCT012 BKN080 19/18 Q1026 NOSIG RMK A3030(C)=   
108,01,METAR RCSS 031100Z 09013KT 9999 -DZ FEW008 SCT025 BKN080 19/18 Q1026 NOSIG RMK A3031(D)=   
108,01,METAR RCSS 031130Z 10015KT 9999 -DZ FEW008 SCT025 BKN080 19/18 Q1026 NOSIG RMK A3030(E)=   
108,01,METAR RCSS 031200Z 09015KT 9999 -DZ FEW008 SCT025 BKN080 19/18 Q1025 NOSIG RMK A3029(F)=   
108,01,METAR RCSS 031230Z 09014KT 9999 -DZ FEW008 SCT025 BKN080 20/18 Q1025 NOSIG RMK A3029(G)=   
